Date,Open,High,Low,Close,Volume
31-07-2012 15:30,219.6,224.55,214.81,223.81,11178071
01-08-2012 15:30,222.13,227.22,220.79,224.9,10315320
02-08-2012 15:30,223.66,224.55,219.21,220.3,5747058
03-08-2012 15:30,218.61,219.6,213.82,218.56,7250108
06-08-2012 15:30,224.05,227.47,223.66,226.58,7516128
07-08-2012 15:30,228.85,236.91,228.6,236.22,12147306
08-08-2012 15:30,237.56,243.15,237.11,238.89,14943761
09-08-2012 15:30,239.78,243.34,229.15,236.72,29371996
10-08-2012 15:30,233.75,234.34,228.26,229.45,11091669
13-08-2012 15:30,228.6,229,221.28,225.79,9061261
14-08-2012 15:30,225.04,233.35,225.04,232.46,8451585
16-08-2012 15:30,232.51,237.16,229.69,232.91,11955624
17-08-2012 15:30,234.14,240.67,234,237.61,12680436
21-08-2012 15:30,238.5,244.58,238.5,243.54,9855866
22-08-2012 15:30,242.01,247.2,241.37,245.42,8687004
23-08-2012 15:30,244.83,245.62,240.97,242.65,10533505
24-08-2012 15:30,240.38,245.77,238.79,243.39,8538695
27-08-2012 15:30,243.25,244.04,237.61,238.45,6625932
28-08-2012 15:30,236.82,237.8,232.61,234.74,7017548
29-08-2012 15:30,234.44,234.44,229.59,230.88,6382909
30-08-2012 15:30,228.65,236.62,227.32,234.19,8860039
31-08-2012 15:30,234.05,235.63,228.16,231.77,6808837
03-09-2012 15:30,233.65,236.82,226.18,228.41,8902553
04-09-2012 15:30,228.31,232.96,227.67,232.31,5942530
05-09-2012 15:30,229.89,232.66,225.14,226.23,6115939
06-09-2012 15:30,224.35,232.26,222.62,230.53,9223860
07-09-2012 15:30,236.91,241.51,235.97,240.67,13269040
10-09-2012 15:30,242.55,247.15,239.98,246.21,8861156
11-09-2012 15:30,243.34,248.19,243.05,247.1,8792847
12-09-2012 15:30,248.29,261.45,248.24,260.41,14770580
13-09-2012 15:30,261.55,261.59,254.82,256.6,8408670
14-09-2012 15:30,262.14,269.06,260.26,267.38,14806195
17-09-2012 15:30,273.32,286.18,271.73,274.85,22186270
18-09-2012 15:30,272.33,275.44,269.61,270.55,11855603
20-09-2012 15:30,266.1,275.44,264.86,268.67,12521512
21-09-2012 15:30,269.56,274.21,267.98,272.48,13992313
24-09-2012 15:30,271.83,276.88,269.36,270.74,11283875
25-09-2012 15:30,271.24,272.92,263.62,266,6868567
26-09-2012 15:30,263.82,265.55,259.57,260.26,6678232
27-09-2012 15:30,261.4,264.32,255.81,256.99,10475216
28-09-2012 15:30,261.35,269.06,260.31,264.66,11540212
01-10-2012 15:30,265.11,273.22,265.11,271.73,9420145
03-10-2012 15:30,272.03,273.02,267.28,270.55,9136919
04-10-2012 15:30,272.28,275.99,270.2,271.34,7581304
05-10-2012 15:30,273.51,279.45,217.08,277.52,17095336
08-10-2012 15:30,278.41,280.64,268.07,269.51,7590848
09-10-2012 15:30,272.23,275.25,263.23,266.79,7864528
10-10-2012 15:30,264.22,270.05,263.72,264.56,7367679
11-10-2012 15:30,265.8,271.93,262.34,270.84,7852281
12-10-2012 15:30,270.84,271.39,266.99,268.32,7520471
15-10-2012 15:30,267.73,268.32,263.33,266.49,4752062
16-10-2012 15:30,262.14,263.08,258.38,259.47,9523954
17-10-2012 15:30,262.14,264.81,258.18,262.04,7572668
18-10-2012 15:30,263.13,268.87,263.13,267.33,6627970
19-10-2012 15:30,267.08,270.45,263.67,266.1,3928926
22-10-2012 15:30,264.61,265.8,261.74,264.17,4470904
23-10-2012 15:30,263.13,264.27,260.26,261.74,3120635
25-10-2012 15:30,261.74,262.68,257.44,258.43,7531977
26-10-2012 15:30,257.59,261.35,256.3,258.68,3586484
29-10-2012 15:30,259.27,261.5,251.46,253.98,4690571
30-10-2012 15:30,254.37,254.97,242.35,244.98,9560952
31-10-2012 15:30,245.32,252.54,245.08,252,9122998
01-11-2012 15:30,254.23,266.64,254.23,264.56,10469697
02-11-2012 15:30,269.06,269.06,262.24,267.13,11070892
05-11-2012 15:30,267.08,271.73,263.67,266.89,7809272
06-11-2012 15:30,266.1,269.51,262.24,264.07,9567826
07-11-2012 15:30,263.92,270.4,263.67,266.44,9676685
08-11-2012 15:30,264.61,282.42,262.44,280.88,24412616
09-11-2012 15:30,280.93,281.53,276.09,277.57,7187592
12-11-2012 15:30,275.94,280.83,275.1,277.72,6932770
13-11-2012 15:30,277.97,278.76,273.76,274.55,1145124
15-11-2012 15:30,270.05,271.83,266.89,269.31,13068896
16-11-2012 15:30,270.05,271.34,260.16,262.14,7322124
19-11-2012 15:30,262.39,264.27,259.17,261.25,6616959
20-11-2012 15:30,265.16,267.43,258.87,263.23,6864096
21-11-2012 15:30,264.02,265.11,261.15,262.63,5284700
22-11-2012 15:30,261.4,265.5,254.62,255.96,7511823
23-11-2012 15:30,253.24,259.02,253.24,257.69,8493777
26-11-2012 15:30,259.17,264.32,258.92,260.36,7629670
27-11-2012 15:30,261.5,265.01,260.9,263.77,8474246
29-11-2012 15:30,265.11,276.68,264.71,275.44,20010180
30-11-2012 15:30,275,280.93,269.01,270.5,70995056
03-12-2012 15:30,270.05,273.81,268.17,269.16,9636654
04-12-2012 15:30,270.3,272.43,266.39,268.62,6715392
05-12-2012 15:30,269.16,275.99,269.16,271.98,10577309
06-12-2012 15:30,274.31,278.91,270.89,277.82,10561758
07-12-2012 15:30,278.26,284.4,276.04,278.86,12808613
10-12-2012 15:30,280.29,283.06,275,276.93,9514028
11-12-2012 15:30,278.11,279.8,270.25,275.1,9015953
12-12-2012 15:30,275.99,277.72,271.93,273.51,7634409
13-12-2012 15:30,279.15,287.22,278.31,284.79,19468012
14-12-2012 15:30,284.4,291.02,281.58,288.95,12250874
17-12-2012 15:30,289.74,292.61,287.96,290.88,8295975
18-12-2012 15:30,293.6,297.21,290.83,295.13,14461367
19-12-2012 15:30,296.76,305.27,296.27,304.43,11633303
20-12-2012 15:30,304.48,305.86,299.23,301.61,8080630
21-12-2012 15:30,297.31,299.88,294.39,296.17,5434419
24-12-2012 15:30,298.15,307.05,293.89,303.64,9826168
26-12-2012 15:30,302.1,305.12,300.47,302.8,4828196
27-12-2012 15:30,303.69,310.61,301.66,305.86,13097609
28-12-2012 15:30,307.35,309.03,304.87,306.7,7580582
31-12-2012 15:30,306.16,310.41,306.16,309.27,3537951
01-01-2013 15:30,312.59,314.86,311.1,313.33,3938243
02-01-2013 15:30,315.06,317.48,312.84,314.57,6855751
03-01-2013 15:30,316.55,318.28,313.73,314.67,6099593
04-01-2013 15:30,315.06,315.06,309.82,311.99,8870505
07-01-2013 15:30,314.37,315.16,309.22,309.87,4890565
08-01-2013 15:30,310.61,312.93,309.77,310.76,7226826
09-01-2013 15:30,315.56,326.78,315.51,323.82,16501960
10-01-2013 15:30,327.92,333.76,327.08,330.1,12617893
11-01-2013 15:30,331.23,332.52,323.27,326.83,7289572
14-01-2013 15:30,327.67,329.36,323.32,324.16,7133538
15-01-2013 15:30,326.34,330.05,324.36,327.97,6718125
16-01-2013 15:30,325.94,326.34,315.06,316.59,12610453
17-01-2013 15:30,320.6,327.67,320.6,325.4,9952219
18-01-2013 15:30,326.54,328.81,322.48,325,4962072
21-01-2013 15:30,325.55,326.44,318.77,319.76,3868407
22-01-2013 15:30,319.96,321.05,311.9,315.11,6037763
23-01-2013 15:30,313.58,315.26,306.75,309.67,7207833
24-01-2013 15:30,283.6,292.8,278.76,290.28,36503672
25-01-2013 15:30,291.72,301.61,287.02,297.75,15381899
28-01-2013 15:30,297.75,306.85,297.11,305.22,10597657
29-01-2013 15:30,302.7,312.49,299.73,300.97,13291908
30-01-2013 15:30,299.83,300.72,294.93,295.97,7935122
31-01-2013 15:30,294.14,296.56,291.81,294.78,6996002
01-02-2013 15:30,294.58,297.26,265.35,278.61,17075880
04-02-2013 15:30,289.89,293.69,286.28,288.85,11067747
05-02-2013 15:30,285.88,288.2,281.92,284.1,6213248
06-02-2013 15:30,286.67,287.12,280.98,283.11,6834888
07-02-2013 15:30,282.32,287.66,282.22,285.48,5701559
08-02-2013 15:30,288.85,292.01,281.63,282.32,9896168
11-02-2013 15:30,286.87,289.14,285.39,287.76,5157388
12-02-2013 15:30,291.07,296.61,288.3,295.33,6616532
13-02-2013 15:30,305.71,308.63,299.83,301.41,9814530
14-02-2013 15:30,301.71,302.7,291.57,293.99,7467602
15-02-2013 15:30,284.94,302.6,284.89,301.16,12481933
18-02-2013 15:30,301.36,304.87,298.34,302.5,8292999
19-02-2013 15:30,302.2,305.17,299.98,303.44,5386283
20-02-2013 15:30,303.93,305.91,298.24,300.67,7027661
21-02-2013 15:30,297.85,298.44,292.11,294.34,7613380
22-02-2013 15:30,291.77,294.34,286.72,289.74,8266002
25-02-2013 15:30,293.6,298,291.91,295.92,5915809
26-02-2013 15:30,291.62,292.71,282.52,286.28,9081134
27-02-2013 15:30,286.92,287.71,278.51,283.16,8740632
28-02-2013 15:30,290.08,290.08,277.52,284.45,14454879
01-03-2013 15:30,287.86,290.03,278.66,285.29,15648970
04-03-2013 15:30,285.88,289.29,282.66,286.62,9671806
05-03-2013 15:30,287.41,299.14,287.41,297.26,13164562
06-03-2013 15:30,299.83,308.09,299.38,306.06,13992872
07-03-2013 15:30,303.69,304.77,299.28,302.6,9840807
08-03-2013 15:30,302.6,304.58,297.4,300.52,7450816
11-03-2013 15:30,301.11,303.59,296.86,298.29,5754463
12-03-2013 15:30,302.99,304.63,298.24,301.41,7907952
13-03-2013 15:30,302.7,302.84,293.79,297.75,9309205
14-03-2013 15:30,295.77,299.43,289.84,297.75,8440024
15-03-2013 15:30,297.7,298,286.87,287.96,9480096
18-03-2013 15:30,286.77,286.87,282.02,283.75,5900292
19-03-2013 15:30,284.99,286.82,275.34,278.56,9485483
20-03-2013 15:30,278.56,283.65,273.51,282.57,9562024
21-03-2013 15:30,281.08,281.13,266.74,270.65,11742487
22-03-2013 15:30,271.93,275.3,262.24,267.43,12820865
25-03-2013 15:30,270.5,272.82,265.95,267.83,8333156
26-03-2013 15:30,268.57,274.9,263.47,272.82,9374553
28-03-2013 15:30,269.56,270.05,263.92,266.24,14523992
01-04-2013 15:30,264.07,264.56,259.27,262.63,5416240
02-04-2013 15:30,259.76,265.85,255.76,264.32,10458221
03-04-2013 15:30,263.18,264.12,252.94,254.42,13014504
04-04-2013 15:30,253.29,260.61,251.7,254.92,9369161
05-04-2013 15:30,254.77,258.58,249.08,252.44,8703291
08-04-2013 15:30,255.07,257.98,250.47,253.93,4739428
09-04-2013 15:30,256.2,262.68,256.2,260.01,14601352
10-04-2013 15:30,261.15,266.1,254.92,265.11,7331515
11-04-2013 15:30,275,278.36,272.48,275.15,14081199
12-04-2013 15:30,271.78,277.32,269.26,272.18,5380987
15-04-2013 15:30,267.48,269.36,261.25,266.1,7759517
16-04-2013 15:30,262.14,269.51,259.96,268.02,6514294
17-04-2013 15:30,271.09,272.08,266,268.27,9704996
18-04-2013 15:30,265.4,281.33,264.61,279.4,10750549
22-04-2013 15:30,280.19,284.45,278.71,282.17,6519483
23-04-2013 15:30,281.13,281.43,274.01,278.46,4307228
25-04-2013 15:30,282.42,292.85,281.68,290.13,9750912
26-04-2013 15:30,290.83,294.78,287.07,293.1,8055456
29-04-2013 15:30,291.47,295.52,288.9,292.95,5048414
30-04-2013 15:30,293,297.75,287.96,296.76,7962986
02-05-2013 15:30,292.51,297.55,288.9,294.14,9184868
03-05-2013 15:30,290.78,291.17,281.48,282.52,8403039
06-05-2013 15:30,281.92,290.18,279.8,287.91,7815749
07-05-2013 15:30,289.39,297.45,289.39,295.18,5479556
08-05-2013 15:30,296.66,302.45,295.38,297.01,6459265
09-05-2013 15:30,297.75,300.47,291.91,296.86,5577369
10-05-2013 15:30,296.86,306.65,296.02,305.71,7393745
13-05-2013 15:30,302.35,306.46,292.71,294.24,3785524
14-05-2013 15:30,294.58,300.57,292.21,297.06,6699345
15-05-2013 15:30,299.18,308.58,298.84,305.52,8414912
16-05-2013 15:30,303.69,306.11,299.04,300.37,5186185
17-05-2013 15:30,298,305.07,297.55,300.07,6975884
20-05-2013 15:30,302.3,312.79,296.76,298.79,9271269
21-05-2013 15:30,298.24,299.83,288.85,289.79,7468655
22-05-2013 15:30,292.9,294.93,285.88,288.01,5937143
23-05-2013 15:30,284.2,290.43,282.17,287.91,7921154
24-05-2013 15:30,289.34,292.95,279.8,284.99,9101109
27-05-2013 15:30,283.51,292.71,282.07,291.32,5514680
28-05-2013 15:30,290.83,295.38,287.46,292.61,7124280
29-05-2013 15:30,295.77,302.05,292.36,300.52,10664646
30-05-2013 15:30,311.6,315.65,307.44,313.63,14890021
31-05-2013 15:30,312.84,316.05,308.73,309.92,6832753
03-06-2013 15:30,306.41,312.39,304.08,310.66,7991736
04-06-2013 15:30,306.65,314.37,299.68,302.8,7785500
05-06-2013 15:30,301.26,306.65,300.42,303.98,5666915
06-06-2013 15:30,300.72,306.36,300.72,303.39,5515881
07-06-2013 15:30,302.2,306.55,294.78,298.64,5839679
10-06-2013 15:30,298.29,300.52,289.24,292.85,6474598
11-06-2013 15:30,293.2,294.34,285.63,289.98,9747868
12-06-2013 15:30,287.86,293.3,286.87,290.38,6462768
13-06-2013 15:30,287.26,287.26,277.08,279.9,7846830
14-06-2013 15:30,285.88,295.18,284.3,293.6,7610723
17-06-2013 15:30,293.6,297.35,285.43,296.22,7205573
18-06-2013 15:30,294.78,296.27,289.84,294.39,8257875
19-06-2013 15:30,291.81,292.56,287.61,288.95,4812234
20-06-2013 15:30,284,289.09,280.29,285.63,13426910
21-06-2013 15:30,281.92,286.13,279.1,283.95,8394864
24-06-2013 15:30,281.92,284.54,277.47,280.83,9699151
25-06-2013 15:30,280.19,281.68,269.16,278.41,12647291
26-06-2013 15:30,277.97,279.7,266.24,269.71,10379194
27-06-2013 15:30,271.59,274.45,260.26,267.38,21100726
28-06-2013 15:30,272.23,278.96,272.23,278.26,8113830
01-07-2013 15:30,275,287.91,274.01,286.67,7770037
02-07-2013 15:30,283.9,285.14,278.96,283.36,6304038
03-07-2013 15:30,279.1,286.23,274.75,281.13,10505656
04-07-2013 15:30,282.91,290.58,279.2,289.14,7025766
05-07-2013 15:30,292.8,295.08,289.94,293,6383463
08-07-2013 15:30,285.78,286.37,279.25,284.69,7342292
09-07-2013 15:30,285.39,287.31,281.58,285.98,7075394
10-07-2013 15:30,284.59,285.39,277.77,280.98,9886352
11-07-2013 15:30,284.59,288.45,279.7,281.82,5910118
12-07-2013 15:30,282.12,291.12,282.02,289.34,8593420
15-07-2013 15:30,287.66,288.65,282.96,285.34,5312833
16-07-2013 15:30,280.93,289.19,278.66,288.4,6937607
17-07-2013 15:30,287.51,287.91,279.25,282.17,5373439
18-07-2013 15:30,281.53,284.99,277.72,283.8,5208359
19-07-2013 15:30,283.9,294.39,283.9,291.47,6247962
22-07-2013 15:30,290.83,297.55,290.13,294.63,5330210
23-07-2013 15:30,294.98,298.24,291.07,295.57,7317801
24-07-2013 15:30,294.78,297.7,291.52,294.09,4795606
25-07-2013 15:30,294.78,299.98,291.52,296.66,8102895
26-07-2013 15:30,297.75,298.39,284.2,286.82,4255393
29-07-2013 15:30,284.89,293.79,284.89,292.56,4588678
30-07-2013 15:30,292.75,294.44,279.25,281.82,6381746
31-07-2013 15:30,279.45,289.34,275,287.36,6074890
01-08-2013 15:30,288.35,290.53,281.13,285.83,4065282
02-08-2013 15:30,284.69,288.75,279.2,287.31,5526691
05-08-2013 15:30,287.12,298.74,276.19,281.68,6363971
06-08-2013 15:30,281.38,285.78,277.37,284.45,7936760
07-08-2013 15:30,281.03,283.65,268.87,275.89,19307408
08-08-2013 15:30,282.42,290.13,272.33,275.79,16147469
12-08-2013 15:30,278.96,282.32,275.25,278.26,6850785
13-08-2013 15:30,277.87,290.83,273.07,287.71,12092244
14-08-2013 15:30,295.03,320.9,294.98,315.65,22573140
16-08-2013 15:30,314.07,319.91,307.99,310.56,15609517
19-08-2013 15:30,303.88,305.42,294.19,298.44,9626161
20-08-2013 15:30,293.79,295.18,282.52,284.84,11189887
21-08-2013 15:30,287.66,291.42,275.54,280.29,6630724
22-08-2013 15:30,280.93,291.72,280.93,288.8,10446451
23-08-2013 15:30,291.81,301.31,290.92,297.7,10250648
26-08-2013 15:30,298.24,301.01,290.33,294.88,5415542
27-08-2013 15:30,291.81,292.31,284.64,286.92,6614370
28-08-2013 15:30,286.92,296.27,283.21,294.73,10404816
29-08-2013 15:30,296.27,305.66,292.11,302.7,10493664
30-08-2013 15:30,304.72,305.37,290.33,296.02,6378520
02-09-2013 15:30,292.8,298.74,288.9,296.46,6556397
03-09-2013 15:30,298.74,307.99,292.46,294.14,8166216
04-09-2013 15:30,299.14,310.36,297.01,308.33,7751371
05-09-2013 15:30,312.64,320.85,311.25,314.67,8725114
06-09-2013 15:30,314.86,316.55,308.83,314.37,5172580
10-09-2013 15:30,316.64,349.53,316.64,345.83,19020756
11-09-2013 15:30,344.74,346.77,332.57,336.77,9117663
12-09-2013 15:30,338.21,338.31,325.94,329.85,6590825
13-09-2013 15:30,328.42,334.65,326.54,330.44,5908250
16-09-2013 15:30,335.34,337.12,321.34,327.77,5733708
17-09-2013 15:30,325.45,334,324.71,331.43,4875668
18-09-2013 15:30,337.32,337.32,329.36,333.21,6544480
19-09-2013 15:30,341.08,347.75,337.71,345.38,9317393
20-09-2013 15:30,341.18,351.02,328.81,334.7,11600943
23-09-2013 15:30,334,337.66,327.53,330.25,3938571
24-09-2013 15:30,330.89,338.55,330.54,333.46,8854718
25-09-2013 15:30,335.44,343.7,335.44,340.38,9674826
26-09-2013 15:30,338.6,343.55,337.32,339.84,4832518
27-09-2013 15:30,339.3,342.46,334.7,336.43,3325470
30-09-2013 15:30,334.45,335.83,326.44,328.91,3492037
01-10-2013 15:30,329.31,336.13,326.73,332.03,5030614
03-10-2013 15:30,332.08,344.59,330.49,342.21,8229114
04-10-2013 15:30,341.28,360.86,340.68,346.27,12261119
07-10-2013 15:30,346.22,348.99,339.79,344.14,5520739
08-10-2013 15:30,348.4,355.52,346.02,346.77,7297904
09-10-2013 15:30,347.01,352.5,346.22,350.38,8808415
10-10-2013 15:30,350.18,369.81,348.3,367.64,12367384
11-10-2013 15:30,370.95,385.39,364.57,381.14,18024178
14-10-2013 15:30,381.93,389.05,381.54,386.23,7173403
15-10-2013 15:30,386.63,388.76,378.17,384.65,8293578
17-10-2013 15:30,381.29,381.29,366.6,369.37,9937912
18-10-2013 15:30,372.48,377.68,370.46,375.55,6931755
21-10-2013 15:30,375.9,387.27,374.56,375.95,6909188
22-10-2013 15:30,376.29,380.94,372.04,375.9,5165286
23-10-2013 15:30,377.03,378.22,364.13,370.6,6365332
24-10-2013 15:30,373.03,380.55,370.36,375.2,7336447
25-10-2013 15:30,374.02,375.3,368.58,372.19,2965203
28-10-2013 15:30,373.08,377.68,370.06,373.52,3421077
29-10-2013 15:30,373.62,380.05,370.95,377.53,5667639
30-10-2013 15:30,378.86,380,373.13,375.5,5324966
31-10-2013 15:30,375.9,382.23,375.11,377.03,9109644
01-11-2013 15:30,379.85,384.8,379.06,380.45,4489619
05-11-2013 15:30,382.82,396.62,382.82,391.03,9064304
06-11-2013 15:30,393.01,396.47,385.79,386.83,6519204
07-11-2013 15:30,386.68,390.64,373.28,376.05,5685498
08-11-2013 15:30,374.71,386.78,367.24,380,12659764
11-11-2013 15:30,375.9,381.83,370.46,373.03,10752349
12-11-2013 15:30,373.72,375.25,354.23,356.11,8282471
13-11-2013 15:30,358.09,365.46,358.09,362.25,7488788
14-11-2013 15:30,368.08,384.06,368.08,382.87,12280945
18-11-2013 15:30,383.81,389.75,377.93,388.01,11542633
19-11-2013 15:30,390.74,391.48,382.92,387.12,4658384
20-11-2013 15:30,384.6,388.16,380.25,381.83,4884635
21-11-2013 15:30,379.26,382.33,377.23,379.01,3632318
22-11-2013 15:30,380.6,380.6,367.98,370.11,6189228
25-11-2013 15:30,373.13,382.92,373.13,381.98,3812176
26-11-2013 15:30,383.46,387.17,374.96,386.04,5183756
27-11-2013 15:30,389.25,395.58,388.36,394.89,6706436
28-11-2013 15:30,398.75,400.68,390.34,393.6,9112041
29-11-2013 15:30,394.69,397.51,391.03,394.4,4816843
02-12-2013 15:30,393.7,399.49,391.82,395.58,7630627
03-12-2013 15:30,396.67,399.34,390.93,394.74,7562749
04-12-2013 15:30,393.01,396.47,386.38,388.41,4921167
05-12-2013 15:30,396.18,396.67,384.01,386.09,5020247
06-12-2013 15:30,382.82,390.34,381.78,386.68,4654055
09-12-2013 15:30,398.15,398.25,385.29,389.2,7847724
10-12-2013 15:30,390.54,392.12,385.15,386.48,7596464
11-12-2013 15:30,381.04,382.57,372.04,373.72,8323690
12-12-2013 15:30,370.06,370.06,355.12,356.56,15423529
13-12-2013 15:30,360.17,367.88,359.48,366.35,8602143
16-12-2013 15:30,364.03,367.09,361.9,364.08,4753789
17-12-2013 15:30,367.69,370.9,360.71,362.89,6974111
18-12-2013 15:30,363.04,366.85,358.59,364.52,8733357
19-12-2013 15:30,367.98,368.97,360.12,365.56,7418057
20-12-2013 15:30,363.33,372.43,363.33,369.67,5307016
23-12-2013 15:30,369.76,374.36,369.07,371.59,3229332
24-12-2013 15:30,371.64,371.94,367.49,368.63,2273403
26-12-2013 15:30,368.97,372.48,364.03,366.25,5538409
27-12-2013 15:30,367.09,370.36,364.92,367.88,3302268
30-12-2013 15:30,370.11,374.02,368.33,370.75,3693195
31-12-2013 15:30,370.06,374.02,370.06,372.34,4341614
01-01-2014 15:30,373.47,374.71,370.01,370.9,1350265
02-01-2014 15:30,370.9,372.14,365.21,368.33,2983093
03-01-2014 15:30,364.03,364.03,356.11,358.78,4950946
06-01-2014 15:30,363.53,366.5,360.27,362.99,5431816
07-01-2014 15:30,363.04,366.01,359.82,361.16,3978229
08-01-2014 15:30,361.16,367.59,360.61,366.25,5397831
09-01-2014 15:30,368.18,368.38,361.06,363.98,3565546
10-01-2014 15:30,366.01,366.6,361.55,363.04,3067850
13-01-2014 15:30,368.63,375.35,367.74,372.09,6635467
14-01-2014 15:30,371.05,371.45,364.13,367.79,3237644
15-01-2014 15:30,369.96,374.07,368.68,373.23,4795274
16-01-2014 15:30,374.91,374.91,362.84,365.76,7705700
17-01-2014 15:30,363.53,369.86,363.09,365.71,4947903
20-01-2014 15:30,367.04,372.68,366.5,370.85,3212466
21-01-2014 15:30,370.95,383.61,368.18,380.65,5720137
22-01-2014 15:30,377.33,383.32,375.95,381.93,5594747
23-01-2014 15:30,381.09,384.8,376.59,379.46,3750003
24-01-2014 15:30,374.91,377.93,364.82,366.4,3581923
27-01-2014 15:30,359.08,359.08,341.82,344.49,9140386
28-01-2014 15:30,341.77,355.52,341.77,352.4,6542003
29-01-2014 15:30,356.21,358.64,346.77,347.95,3252615
30-01-2014 15:30,345.53,363.53,345.23,357.84,9019795
31-01-2014 15:30,354.53,354.53,343.25,345.78,6859611
03-02-2014 15:30,343.25,345.97,331.98,332.77,5577370
04-02-2014 15:30,328.51,342.96,328.51,342.12,11339969
05-02-2014 15:30,339.3,354.63,335.88,351.27,9337843
06-02-2014 15:30,349.24,356.36,345.23,353.79,7999919
07-02-2014 15:30,356.11,359.08,352.26,356.31,5432815
10-02-2014 15:30,361.06,363.43,354.13,360.12,6509957
11-02-2014 15:30,376.94,378.57,366.65,370.46,15661815
12-02-2014 15:30,371.94,378.86,371.1,372.58,7720562
13-02-2014 15:30,375.9,379.31,370.65,371.89,6753321
14-02-2014 15:30,376.1,385.79,376.1,384.6,6688954
17-02-2014 15:30,387.82,391.18,380.1,382.43,8551120
18-02-2014 15:30,383.76,389.99,381.14,387.17,6011915
20-02-2014 15:30,387.27,390.74,385.2,387.62,6663891
21-02-2014 15:30,390.74,393.51,388.61,391.92,6329199
24-02-2014 15:30,392.76,396.52,389.94,392.27,5194044
25-02-2014 15:30,394.69,395.38,389.3,394.2,3031959
26-02-2014 15:30,392.81,398.2,391.77,396.87,7239939
28-02-2014 15:30,405.57,413.68,399.98,412.45,12543449
03-03-2014 15:30,410.52,410.52,403.84,406.27,6613105
04-03-2014 15:30,406.81,416.16,401.42,408.44,5556293
05-03-2014 15:30,410.52,411.71,402.75,405.18,4002207
06-03-2014 15:30,407.06,407.85,400.03,404.04,5657373
07-03-2014 15:30,404.09,411.36,401.12,404.68,5997347
10-03-2014 15:30,400.03,402.26,389.2,391.72,5777982
11-03-2014 15:30,388.76,400.13,388.76,393.65,6048848
12-03-2014 15:30,392.81,393.7,383.81,384.65,4478567
13-03-2014 15:30,389.2,392.37,380.69,383.81,3857870
14-03-2014 15:30,378.86,390.44,378.86,389,3208372
18-03-2014 15:30,389.75,393.06,376.39,377.13,6811167
19-03-2014 15:30,381.73,383.46,375.45,380.2,6265086
20-03-2014 15:30,377.88,380.84,374.66,375.6,4092825
21-03-2014 15:30,378.02,385.79,377.78,384.95,5685397
24-03-2014 15:30,386.78,390.19,385.05,387.27,3159565
25-03-2014 15:30,387.77,389.25,382.48,386.63,3891051
26-03-2014 15:30,390.34,398.65,390.34,397.31,7347685
27-03-2014 15:30,398.65,400.58,389.5,392.42,9166505
28-03-2014 15:30,396.47,399,391.13,393.01,3365107
31-03-2014 15:30,396.67,399.79,392.37,394.35,4118759
01-04-2014 15:30,400.78,402.11,395.19,398.8,3946055
02-04-2014 15:30,402.41,410.52,400.63,409.63,6294255
03-04-2014 15:30,411.41,413.49,402.7,406.91,5301516
04-04-2014 15:30,409.93,409.93,400.08,401.12,2900822
07-04-2014 15:30,400.68,405.57,396.52,399.64,3792597
09-04-2014 15:30,403.59,418.24,403.1,416.36,6886132
10-04-2014 15:30,418.43,430.3,418.43,426.15,6320344
11-04-2014 15:30,424.27,433.07,417.64,419.03,6082343
15-04-2014 15:30,421,424.81,404.63,407.5,6865538
16-04-2014 15:30,405.08,414.43,404.93,406.71,3782508
17-04-2014 15:30,410.87,425.95,410.82,424.47,4577368
21-04-2014 15:30,420.31,429.86,419.57,427.43,2818637
22-04-2014 15:30,426.25,430.01,421.99,424.17,2488045
23-04-2014 15:30,425.65,429.02,417.74,420.46,5383562
25-04-2014 15:30,420.46,426.1,418.04,418.68,4118462
28-04-2014 15:30,418.53,418.53,410.52,411.95,3517997
29-04-2014 15:30,411.56,414.28,403.2,404.53,2379745
30-04-2014 15:30,409.23,413.49,399.84,410.27,5583892
02-05-2014 15:30,413.49,415.76,406.76,410.27,2816896
05-05-2014 15:30,404.14,411.41,404.14,409.98,2450473
06-05-2014 15:30,410.42,417.44,410.02,414.62,2735911
07-05-2014 15:30,414.48,417.15,411.01,412.2,3380285
08-05-2014 15:30,415.37,419.62,413.04,418.48,3040775
09-05-2014 15:30,419.37,424.47,414.72,422.88,5002332
12-05-2014 15:30,422.79,441.68,421.9,440.39,6310558
13-05-2014 15:30,442.42,450.83,434.06,436.19,5470693
14-05-2014 15:30,435.25,441.28,429.36,437.57,2878176
15-05-2014 15:30,440.2,443.81,432.43,434.9,4353266
16-05-2014 15:30,439.31,459.98,438.71,444.99,9394433
19-05-2014 15:30,451.08,452.86,438.02,439.6,5822795
20-05-2014 15:30,441.23,446.97,431.89,435.1,6228431
21-05-2014 15:30,437.52,440.15,429.41,432.23,5246604
22-05-2014 15:30,432.78,436.39,423.63,426.15,7587124
23-05-2014 15:30,422.74,435.15,420.41,426.64,7325923
26-05-2014 15:30,433.27,448.85,433.27,439.26,9114207
27-05-2014 15:30,442.52,446.48,428.82,431.89,5495046
28-05-2014 15:30,428.32,431.09,418.93,424.12,8431663
29-05-2014 15:30,419.87,427.68,416.8,419.72,7090240
30-05-2014 15:30,407.06,417.64,402.66,410.57,11027927
02-06-2014 15:30,410.52,418.14,406.12,416.21,5453105
03-06-2014 15:30,412.84,419.42,411.76,416.36,8815039
